,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,500.000000012731,3500.0043192437097,3500.000004504579,3500.0000000335513,3500.0000000335513,3500.0000000335513,3500.0000000335513,3500.0000000335513,3500.0000000335513,3500.0000000335513,3500.0000000335513,3500.0000000335513,3500.0000000335513,3500.0000000335513,3500.0000000335513
1,500.00000004799944,1959.0830266968362,2925.8598859081685,3496.81249167892,3500.0043193107153,3499.9998743227816,3500.0000045633465,3500.0000000969817,3500.0000000969817,3500.0000000969817,3500.0000000969817,3500.0000000969817,3500.0000000969817,3500.0000000969817,3500.0000000969817
2,499.99999999086685,656.2417495350246,811.8186044474731,1268.0883090122065,1959.0830305105014,2518.4467557202047,2925.8598860355287,3496.8124915590693,3500.0043191871314,3499.9998741182017,3500.000004428233,3500.000000140206,3499.9999999549736,3499.9999999504653,3499.999999950368
3,500.00000005699934,515.634716191531,531.2687658323202,578.1602416303633,656.2371516375429,734.1476945384384,811.8094113766576,1268.0651863522999,1959.033849054624,2518.347722129324,2925.5862624249257,3191.7001516263754,3346.578357121834,3423.3392911796377,3446.053326963868
4,500.00000000528087,502.46320967336027,504.92638120558405,512.3152867350747,524.625813785063,536.9268232016841,549.2135606178183,622.3690398447434,740.0256405377922,848.4405280367351,943.4403212821894,1021.3745122269609,1079.2604036398086,1114.8936138866584,1126.923020476872
5,499.9999999799272,500.0006972272619,500.00139450828624,500.00348601846014,500.0069704951225,500.01045211840454,500.0139293084949,500.03461778175847,500.0677827333663,500.09814981759826,500.1245649603352,500.1460860434453,500.16198217471526,500.17173003491234,500.17501447952446
